,iati id,project,sector code,sector name,publisher,provider/buyer,year,currency,disbusment
87,CH-4-2012006304,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14031,Basic drinking water supply,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernement local (SUD/EST)",2019,CHF,"1,619,048"
88,CH-4-2012006304,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14031,Basic drinking water supply,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernement local (SUD/EST)",2020,CHF,"1,000,000"
89,CH-4-2012006305,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2017,CHF,"550,000"
90,CH-4-2012006305,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2020,CHF,"28,480"
91,CH-4-2012006605,Programme d'hydraulique rurale N71,14010,Water sector policy and administrative management,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays donneur",2018,CHF,"-973,977"
92,CH-4-2012006605,Programme d'hydraulique rurale N71,14030,Basic drinking water supply and basic sanitation,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays donneur",2018,CHF,"-973,977"
93,CH-4-2012006758,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays donneur",2020,CHF,"217,033"
94,CH-4-2014005662,Programme d’Appui à la Petite Irrigation (PAPI),14010,Water sector policy and administrative management,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2020,CHF,"-233,207"
95,CH-4-2016003379,Niger: UNICEF Secondment WASH,14032,Basic sanitation,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernment central (CH)",2019,CHF,"1,388"
96,CH-4-2021-2012006303,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays donneur",2021,CHF,"1,582,725"
97,CH-4-2021-2012006304,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14031,Basic drinking water supply,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernement local (SUD/EST)",2021,CHF,"1,016,949"
98,CH-4-2021-2012006305,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2021,CHF,"33,975"
99,CH-4-2021-2012006758,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays donneur",2021,CHF,"217,033"
100,CH-4-2021-2012006841,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2021,CHF,"88,536"
101,CH-4-2021-2012006842,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2021,CHF,"200,000"
102,CH-4-2021-2012006843,Programme d’Hydraulique Rurale – Appui Au Secteur Eau et Assainissement (PHRASEA) Phase 2,14015,Water resources conservation (including data collection),Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),ONG basée dans un pays en développement",2021,CHF,"413,652"
103,CH-4-2021-2021001105,Niger - Fonds hydraulique MCF PROSEHA,14010,Water sector policy and administrative management,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernement central (SUD/EST)",2021,CHF,"4,200,000"
104,CH-4-2021-2021001105,Niger - Fonds hydraulique MCF PROSEHA,14031,Basic drinking water supply,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernement central (SUD/EST)",2021,CHF,"4,200,000"
105,CH-4-2021-2021001105,Niger - Fonds hydraulique MCF PROSEHA,14032,Basic sanitation,Swiss Agency for Development and Cooperation (SDC),"Swiss Agency for Development and Cooperation (SDC),Gouvernement central (SUD/EST)",2021,CHF,"4,200,000"
106,DAC-1601-OPP1178512,West Africa think tank network,14032,Basic sanitation,Bill and Melinda Gates Foundation,"Bill and Melinda Gates Foundation,Agricultural and Rural Prospective Initiative",2017,USD,"2,047,478"
107,DAC-1601-OPP1178512,West Africa think tank network,14032,Basic sanitation,Bill and Melinda Gates Foundation,"Bill and Melinda Gates Foundation,Agricultural and Rural Prospective Initiative",2018,USD,"400,000"
108,DAC-1601-OPP1178512,West Africa think tank network,14032,Basic sanitation,Bill and Melinda Gates Foundation,"Bill and Melinda Gates Foundation,Agricultural and Rural Prospective Initiative",2019,USD,"250,000"
109,DAC-1601-OPP1178512,West Africa think tank network,14032,Basic sanitation,Bill and Melinda Gates Foundation,"Bill and Melinda Gates Foundation,Agricultural and Rural Prospective Initiative",2020,USD,"153,522"
110,DE-1-199965963,"Ländliche Wasserversorgung Loga (Inv.),Programme Hydraulique Villagoise Loga",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2000,EUR,"3,797,085"
111,DE-1-199965963,"Ländliche Wasserversorgung Loga (Inv.),Programme Hydraulique Villagoise Loga",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2008,EUR,"3,797,085"
112,DE-1-199970229,"Ländliche Wasserversorgung Loga (BM),Programme Hydraulique Villag. Loga (BM)",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2000,EUR,"460,162"
113,DE-1-199970229,"Ländliche Wasserversorgung Loga (BM),Programme Hydraulique Villag. Loga (BM)",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2006,EUR,"460,162"
114,DE-1-200165035,"Ländliche Wasserversorgung Tahoua-AgadezII (Inv.),Hydr. vill. Tahoua-Agadez II",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2002,EUR,"3,889,484"
115,DE-1-200165035,"Ländliche Wasserversorgung Tahoua-AgadezII (Inv.),Hydr. vill. Tahoua-Agadez II",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2011,EUR,"3,889,484"
116,DE-1-200170118,"Ländl.WV Départ. Agadez und Tahoua II\, (BM),PHV Dépts. Agadez et Tahoua II",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2002,EUR,"943,090"
117,DE-1-200170118,"Ländl.WV Départ. Agadez und Tahoua II\, (BM),PHV Dépts. Agadez et Tahoua II",14030,Basic drinking water supply and basic sanitation,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),KfW Bankengruppe (KfW),KfW Bankengruppe (KfW)",2011,EUR,"943,090"
118,DE-1-201516665-0,"Versorgung von 10 ländlichen Grundschulen im Norden von Niger mit jeweils einer mobilen Trinkwasseraufbereitung,Supply of 10 rural schools in Northern Niger with one mobile drinking water purification system each to improve the health of students and teachers",14031,Basic drinking water supply,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ)","Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),Federal Ministry for Economic Cooperation and Development (BMZ),Tamat e.V.,Tamat e.V.",2015,EUR,"15,124"
119,FR-3-CNE116901,Projet intercommunal eau et assainissement (canton d'Illéla - Niger),14031,Basic drinking water supply,AFD,"France,AFD,EAU VIVE",2015,EUR,"205,000"
120,FR-3-CNE116901,Projet intercommunal eau et assainissement (canton d'Illéla - Niger),14031,Basic drinking water supply,AFD,"France,AFD,EAU VIVE",2017,EUR,"220,580"
121,FR-3-CNE116901,Projet intercommunal eau et assainissement (canton d'Illéla - Niger),14031,Basic drinking water supply,AFD,"France,AFD,EAU VIVE",2022,EUR,"650,000"
122,FR-3-CNE120201,Karey Gorou - Projet de renforcement de l'alimentation en eau de Niamey,14021,Water supply - large systems,AFD,"France,AFD,REPUBLIQUE DU NIGER",2022,EUR,"40,000,000"
123,FR-3-CNE124201,FICOL EAU ABALAK - CNE1242 - NIGER - Eau et assainissement,14031,Basic drinking water supply,AFD,"France,AFD,Ville de Grabels",2022,EUR,"838,467"
124,FR-3-CNE127701,projet d'appui aux Acteurs Locaux de la région de Maradi pour l'Eau et de l'Assainissement,14031,Basic drinking water supply,AFD,"France,AFD,SEVES",2021,EUR,"360,000"
125,FR-3-CNE127701,projet d'appui aux Acteurs Locaux de la région de Maradi pour l'Eau et de l'Assainissement,14031,Basic drinking water supply,AFD,"France,AFD,SEVES",2022,EUR,"750,000"
126,FR-3-CZZ221801,"Renforcer la gouvernance des territoires\, l'accès aux services de l'eau\, de l'assainissement et la gestion de l'environnement dans 5 pays d'Afrique subsaharienne",14010,Water sector policy and administrative management,AFD,"France,AFD,EAU VIVE",2018,EUR,"803,641"
